UNIT,ID,X,Y,Z,SUFFIX,Prism,code,CL,Length,Width
UNIT,3833,56.943,65.466,1193.62,1,0.100000001,BONE,3,,
UNIT,3839,57.906,61.869,1193.525,0,0.400000006,LITHIC,3,31.5,19.5
UNIT,3839,57.89,61.889,1193.534,1,0.400000006,LITHIC,3,31.5,19.5
UNIT,3841,54.946,61.38,1193.42,1,0,LITHIC,3,57.4,43.6
UNIT,3841,54.955,61.317,1193.418,0,0,LITHIC,3,57.4,43.6
UNIT,3843,54.904,61.308,1193.421,0,0,LITHIC,3,37.9,37.8
UNIT,3843,54.917,61.361,1193.416,1,0,LITHIC,3,37.9,37.8
UNIT,3845,54.9,61.426,1193.441,0,0,LITHIC,3,37.1,32.6
UNIT,3845,54.885,61.396,1193.431,1,0,LITHIC,3,37.1,32.6
UNIT,3846,54.827,61.416,1193.45,0,0,LITHIC,3,50.1,30.4
UNIT,3846,54.846,61.447,1193.438,1,0,LITHIC,3,50.1,30.4
UNIT,3851,54.701,61.726,1193.451,0,0,LITHIC,3,36.0,23.4
UNIT,3851,54.705,61.756,1193.445,1,0,LITHIC,3,36.0,23.4
UNIT,3855,54.536,61.636,1193.477,0,0,LITHIC,3,46.5,24.7
UNIT,3855,54.505,61.661,1193.472,1,0,LITHIC,3,46.5,24.7
UNIT,3856,54.713,61.997,1193.448,0,0,BONE,3,,
UNIT,3856,54.668,61.956,1193.45,1,0,BONE,3,,
UNIT,3859,54.5,61.296,1193.454,0,0,LITHIC,3,63.7,46.7
UNIT,3859,54.461,61.331,1193.44,1,0,LITHIC,3,63.7,46.7
UNIT,3862,54.443,61.516,1193.461,0,0,LITHIC,3,39.5,26.3
UNIT,3862,54.406,61.507,1193.46,1,0,LITHIC,3,39.5,26.3
UNIT,3863,54.463,61.511,1193.465,0,0,LITHIC,3,,
UNIT,3863,54.461,61.47,1193.454,1,0,LITHIC,3,,
UNIT,3865,54.609,61.594,1193.461,0,0,LITHIC,3,70.6,40.9
UNIT,3865,54.544,61.591,1193.447,1,0,LITHIC,3,70.6,40.9
UNIT,3866,54.352,61.727,1193.508,0,0,BONE,3,,
UNIT,3866,54.295,61.74,1193.515,1,0,BONE,3,,
UNIT,3876,54.146,62.514,1193.468,1,0.100000001,LITHIC,3,77.1,60.8
UNIT,3876,54.18,62.572,1193.491,0,0.100000001,LITHIC,3,77.1,60.8
UNIT,3898,52.809,63.221,1193.481,0,0.100000001,LITHIC,3,115.3,72.8
UNIT,3898,52.75,63.141,1193.442,1,0.100000001,LITHIC,3,115.3,72.8
UNIT,3906,52.782,63.497,1193.448,0,0.100000001,LITHIC,3,58.0,32.4
UNIT,3906,52.739,63.522,1193.412,1,0.100000001,LITHIC,3,58.0,32.4
UNIT,3907,52.866,63.485,1193.442,0,0.100000001,LITHIC,3,47.8,27.3
UNIT,3907,52.828,63.454,1193.442,1,0.100000001,LITHIC,3,47.8,27.3
UNIT,3918,54.508,61.977,1193.45,0,0.100000001,LITHIC,3,37.3,22.9
UNIT,3918,54.5,61.976,1193.412,1,0.100000001,LITHIC,3,37.3,22.9
UNIT,3993,52.754,62.528,1193.403,0,0.100000001,LITHIC,3,43.4,32.1
UNIT,3993,52.794,62.513,1193.392,1,0.100000001,LITHIC,3,43.4,32.1
UNIT,3995,52.417,63.667,1193.434,0,0,LITHIC,3,34.5,34.5
UNIT,3995,52.431,63.683,1193.403,1,0.100000001,LITHIC,3,34.5,34.5
UNIT,4005,54.534,61.746,1193.421,1,0,LITHIC,3,34.7,17.7
UNIT,4005,54.528,61.757,1193.448,0,0,LITHIC,3,34.7,17.7
UNIT,4009,56.754,62.143,1193.496,0,0.100000001,LITHIC,3,58.2,30.7
UNIT,4009,56.698,62.151,1193.499,1,0.100000001,LITHIC,3,58.2,30.7
UNIT,4030,56.143,67.347,1193.592,0,0.100000001,LITHIC,3,41.3,19.4
UNIT,4030,56.118,67.33,1193.589,1,0.100000001,LITHIC,3,41.3,19.4
UNIT,4031,56.1,67.32,1193.592,1,0,BONE,3,,
UNIT,4031,56.179,67.33,1193.605,0,0,BONE,3,,
UNIT,4047,56.67,67.532,1193.642,0,0,LITHIC,3,53.8,32.5
UNIT,4047,56.675,67.483,1193.634,1,0,LITHIC,3,53.8,32.5
UNIT,4060,56.167,67.967,1193.636,0,0,LITHIC,3,45.0,27.4
UNIT,4060,56.203,67.955,1193.607,1,0.100000001,LITHIC,3,45.0,27.4
UNIT,4092,57.153,68.712,1193.646,1,0,LITHIC,3,54.3,33.8
UNIT,4092,57.129,68.67,1193.652,0,0,LITHIC,3,54.3,33.8
UNIT,4096,57.695,67.848,1193.624,0,0,LITHIC,3,61.1,40.3
UNIT,4096,57.737,67.812,1193.618,1,0,LITHIC,3,61.1,40.3
UNIT,4098,57.516,67.357,1193.635,0,0,BONE,3,,
UNIT,4098,57.514,67.38,1193.636,1,0,BONE,3,,
UNIT,4099,57.35,67.402,1193.615,0,0,BONE,3,,
UNIT,4099,57.318,67.389,1193.616,1,0,BONE,3,,
UNIT,4101,57.464,67.237,1193.593,0,0,BONE,3,,
UNIT,4101,57.407,67.244,1193.595,1,0,BONE,3,,
UNIT,4104,56.857,66.532,1193.632,0,0,LITHIC,3,52.1,61.7
UNIT,4104,56.915,66.549,1193.633,1,0,LITHIC,3,52.1,61.7
UNIT,4110,55.89,66.372,1193.638,0,0,BONE,3,,
UNIT,4110,55.869,66.324,1193.624,1,0,BONE,3,,
UNIT,4111,55.856,66.373,1193.628,0,0,BONE,3,,
UNIT,4111,55.818,66.377,1193.629,1,0,BONE,3,,
UNIT,4119,57.861,68.594,1193.679,0,0.100000001,LITHIC,3,35.1,31.7
UNIT,4119,57.835,68.564,1193.659,1,0.100000001,LITHIC,3,35.1,31.7
UNIT,4123,56.236,67.73,1193.617,1,0,BONE,3,,
UNIT,4123,56.189,67.712,1193.619,0,0,BONE,3,,
UNIT,4128,56.057,67.613,1193.608,0,0,BONE,3,,
UNIT,4128,56.022,67.576,1193.602,1,0,BONE,3,,
UNIT,4129,56.049,67.573,1193.604,0,0,BONE,3,,
UNIT,4129,56.022,67.551,1193.603,1,0,BONE,3,,
UNIT,4138,57.815,66.701,1193.638,0,0.100000001,BONE,3,,
UNIT,4138,57.777,66.704,1193.632,1,0.100000001,BONE,3,,
UNIT,4139,56.179,67.622,1193.614,0,0,BONE,3,,
UNIT,4139,56.142,67.606,1193.611,1,0,BONE,3,,
UNIT,4154,56.351,67.62,1193.613,1,0,BONE,3,,
UNIT,4154,56.287,67.604,1193.614,0,0,BONE,3,,
UNIT,4164,55.437,62.383,1193.483,0,0,BONE,3,,
UNIT,4164,55.402,62.411,1193.482,1,0,BONE,3,,
UNIT,4169,55.705,63.362,1193.549,0,0,BONE,3,,
UNIT,4169,55.703,63.398,1193.542,1,0,BONE,3,,
UNIT,4181,55.812,65.451,1193.636,0,0,LITHIC,3,48.7,29.2
UNIT,4181,55.856,65.442,1193.61,1,0,LITHIC,3,48.7,29.2
UNIT,4184,55.683,65.511,1193.631,0,0,BONE,3,,
UNIT,4184,55.637,65.534,1193.628,1,0,BONE,3,,
UNIT,4185,55.87,65.646,1193.603,0,0,BONE,3,,
UNIT,4185,55.871,65.592,1193.595,1,0,BONE,3,,
UNIT,4197,54.448,61.605,1193.44,0,0,LITHIC,3,32.5,21.0
UNIT,4197,54.456,61.622,1193.418,1,0,LITHIC,3,32.5,21.0
UNIT,4202,54.174,61.636,1193.425,0,0,LITHIC,3,44.6,25.2
UNIT,4202,54.199,61.611,1193.43,1,0,LITHIC,3,44.6,25.2
UNIT,4207,54.218,61.977,1193.417,0,0,LITHIC,3,38.2,28.9
UNIT,4207,54.197,61.995,1193.419,1,0,LITHIC,3,38.2,28.9
UNIT,4208,54.158,61.931,1193.445,0,0,LITHIC,3,31.2,23.1
UNIT,4208,54.151,61.957,1193.42,1,0,LITHIC,3,31.2,23.1
UNIT,4209,54.093,61.911,1193.406,0,0,LITHIC,3,45.4,33.5
UNIT,4209,54.094,61.948,1193.409,1,0,LITHIC,3,45.4,33.5
UNIT,4213,53.99,61.97,1193.42,1,0.100000001,LITHIC,3,41.0,22.9
UNIT,4213,54.032,61.978,1193.426,0,0,LITHIC,3,41.0,22.9
UNIT,4214,53.994,61.934,1193.426,0,0,LITHIC,3,33.6,21.3
UNIT,4214,53.962,61.935,1193.422,1,0,LITHIC,3,33.6,21.3
UNIT,4216,53.934,61.904,1193.424,0,0,LITHIC,3,38.5,24.2
UNIT,4216,53.909,61.927,1193.42,1,0,LITHIC,3,38.5,24.2
UNIT,4218,53.932,61.835,1193.432,0,0,LITHIC,3,49.1,45.6
UNIT,4218,53.889,61.865,1193.423,1,0,LITHIC,3,49.1,45.6
UNIT,4219,53.814,61.782,1193.46,0,0,LITHIC,3,66.8,36.9
UNIT,4219,53.845,61.826,1193.416,1,0,LITHIC,3,66.8,36.9
UNIT,4220,53.918,61.777,1193.441,0,0,LITHIC,3,33.3,28.1
UNIT,4220,53.981,61.773,1193.416,1,0,LITHIC,3,33.3,28.1
UNIT,4221,53.741,61.933,1193.463,0,0,LITHIC,3,,
UNIT,4221,53.707,61.965,1193.449,1,0,LITHIC,3,,
UNIT,4222,53.699,61.86,1193.434,1,0.100000001,LITHIC,3,38.1,29.3
UNIT,4222,53.68,61.841,1193.455,0,0,LITHIC,3,38.1,29.3
UNIT,4227,54.205,61.69,1193.466,0,0,LITHIC,3,57.8,28.5
UNIT,4227,54.166,61.689,1193.426,1,0.100000001,LITHIC,3,57.8,28.5
UNIT,4228,54.178,61.727,1193.449,0,0,LITHIC,3,50.8,44.7
UNIT,4228,54.229,61.709,1193.427,1,0,LITHIC,3,50.8,44.7
UNIT,4250,54.561,61.134,1193.409,1,0,LITHIC,3,52.4,41.0
UNIT,4250,54.568,61.168,1193.441,0,0,LITHIC,3,52.4,41.0
UNIT,4255,53.373,61.588,1193.444,0,0,LITHIC,3,39.9,43.2
UNIT,4255,53.358,61.605,1193.398,1,0,LITHIC,3,39.9,43.2
UNIT,4265,53.386,61.88,1193.393,1,0,BONE,3,,
UNIT,4265,53.437,61.881,1193.402,0,0,BONE,3,,
UNIT,4273,56.706,62.616,1193.499,1,0,LITHIC,3,32.7,41.0
UNIT,4273,56.691,62.571,1193.52,0,0,LITHIC,3,32.7,41.0
UNIT,4332,55.73,66.823,1193.603,1,0,LITHIC,3,38.0,28.3
UNIT,4332,55.711,66.846,1193.619,0,0,LITHIC,3,38.0,28.3
UNIT,4334,56.781,66.786,1193.632,0,0,LITHIC,3,54.6,27.7
UNIT,4334,56.796,66.752,1193.608,1,0.100000001,LITHIC,3,54.6,27.7
UNIT,4351,55.882,65.824,1193.593,0,0,LITHIC,3,32.2,18.8
UNIT,4351,55.922,65.824,1193.58,1,0,LITHIC,3,32.2,18.8
UNIT,4361,56.006,64.214,1193.528,0,0,LITHIC,3,46.4,11.4
UNIT,4361,55.975,64.163,1193.515,1,0,LITHIC,3,46.4,11.4
UNIT,4372,54.19,61.862,1193.383,1,0,LITHIC,3,45.3,35.3
UNIT,4372,54.2,61.895,1193.395,0,0,LITHIC,3,45.3,35.3
UNIT,4374,54.148,61.492,1193.456,0,0,LITHIC,3,65.0,45.6
UNIT,4374,54.12,61.436,1193.44,1,0,LITHIC,3,65.0,45.6
UNIT,4380,53.905,61.583,1193.464,0,0,LITHIC,3,46.0,28.8
UNIT,4380,53.875,61.562,1193.451,1,0,LITHIC,3,46.0,28.8
UNIT,4392,52.342,62.123,1193.383,0,0,LITHIC,3,41.0,24.5
UNIT,4392,52.296,62.129,1193.362,1,0,LITHIC,3,41.0,24.5
UNIT,4398,52.112,62.818,1193.388,0,0,LITHIC,3,59.3,32.0
UNIT,4398,52.156,62.85,1193.381,1,0,LITHIC,3,59.3,32.0
UNIT,4408,52.124,63.702,1193.392,1,0,LITHIC,3,35.2,21.7
UNIT,4408,52.156,63.671,1193.402,0,0,LITHIC,3,35.2,21.7
UNIT,4412,52.119,63.53,1193.403,0,0,LITHIC,3,54.0,32.7
UNIT,4412,52.064,63.512,1193.41,1,0,LITHIC,3,54.0,32.7
UNIT,4438,53.914,61.285,1193.407,0,0,LITHIC,3,53.0,31.2
UNIT,4438,53.962,61.294,1193.398,1,0,LITHIC,3,53.0,31.2
UNIT,4464,57.274,65.501,1193.501,0,0,BONE,3,,
UNIT,4464,57.251,65.577,1193.478,1,0,BONE,3,,
UNIT,4490,57.241,68.05,1193.626,0,0,LITHIC,3,86.4,57.7
UNIT,4490,57.297,68.093,1193.614,1,0,LITHIC,3,86.4,57.7
UNIT,4511,55.921,64.438,1193.492,1,0,BONE,3,,
UNIT,4511,55.923,64.379,1193.495,0,0,BONE,3,,
UNIT,4520,52.193,63.685,1193.355,0,0,LITHIC,3,60.9,33.8
UNIT,4520,52.212,63.634,1193.337,1,0,LITHIC,3,60.9,33.8
UNIT,4545,55.946,65.156,1193.488,0,0,BONE,3,,
UNIT,4545,56.011,65.17,1193.488,1,0,BONE,3,,
UNIT,4571,57.556,68.051,1193.625,0,0,LITHIC,3,52.4,29.5
UNIT,4571,57.533,68.001,1193.604,1,0,LITHIC,3,52.4,29.5
UNIT,4634,55.808,64.352,1193.454,0,0,BONE,3,,
UNIT,4634,55.802,64.386,1193.455,1,0,BONE,3,,
UNIT,4642,52.062,63.724,1193.309,0,0,LITHIC,3,69.1,32.9
UNIT,4642,52.116,63.682,1193.291,1,0,LITHIC,3,69.1,32.9
UNIT,4714,55.843,64.74,1193.476,0,0,LITHIC,3,50.9,34.8
UNIT,4714,55.829,64.776,1193.462,1,0,LITHIC,3,50.9,34.8
UNIT,4762,56.661,66.52,1193.519,0,0,LITHIC,3,68.1,40.4
UNIT,4762,56.609,66.543,1193.486,1,0,LITHIC,3,68.1,40.4
UNIT,4769,55.738,65.918,1193.494,1,0,LITHIC,3,35.2,24.1
UNIT,4769,55.72,65.893,1193.497,0,0,LITHIC,3,35.2,24.1
UNIT,4804,57.281,68.995,1193.642,0,0.100000001,BONE,3,,
UNIT,4804,57.228,69.055,1193.64,1,0.100000001,BONE,3,,
UNIT,4810,56.037,67.732,1193.547,0,0.100000001,BONE,3,,
UNIT,4810,56.007,67.706,1193.52,1,0.100000001,BONE,3,,
UNIT,4845,56.109,65.59,1193.483,0,0,LITHIC,3,69.1,44.1
UNIT,4845,56.15,65.623,1193.472,1,0,LITHIC,3,69.1,44.1
UNIT,4863,57.446,69.166,1193.664,0,0,LITHIC,3,35.6,20.7
UNIT,4863,57.477,69.183,1193.668,1,0,LITHIC,3,35.6,20.7
UNIT,4917,56.307,68.101,1193.505,0,0.400000006,LITHIC,3,71.9,31.5
UNIT,4917,56.366,68.104,1193.482,1,0.400000006,LITHIC,3,71.9,31.5
UNIT,4931,55.651,61.513,1193.45,0,0.400000006,LITHIC,3,63.9,30.6
UNIT,4931,55.701,61.522,1193.424,1,0.400000006,LITHIC,3,63.9,30.6
UNIT,4940,57.61,61.87,1193.5,0,0.400000006,LITHIC,3,38.6,31.7
UNIT,4940,57.599,61.83,1193.498,1,0.400000006,LITHIC,3,38.6,31.7
UNIT,4950,55.403,65.668,1193.488,0,0.400000006,LITHIC,3,54.0,39.9
UNIT,4950,55.453,65.673,1193.463,1,0.400000006,LITHIC,3,54.0,39.9
UNIT,4958,56.339,66.011,1193.477,0,0.400000006,LITHIC,3,0.0,0.0
UNIT,4958,56.33,66.006,1193.457,1,0.400000006,LITHIC,3,0.0,0.0
UNIT,4965,55.962,66.551,1193.459,0,0.400000006,BONE,3,,
UNIT,4965,55.973,66.508,1193.45,1,0.400000006,BONE,3,,
UNIT,4978,57.531,67.666,1193.592,0,0.400000006,BONE,3,,
UNIT,4978,57.563,67.7,1193.565,1,0.400000006,BONE,3,,
UNIT,4983,56.944,68.203,1193.492,0,0.400000006,LITHIC,3,75.2,36.1
UNIT,4983,57.009,68.186,1193.513,1,0.400000006,LITHIC,3,75.2,36.1
UNIT,4987,57.58,68.476,1193.551,0,0.400000006,LITHIC,3,34.9,34.9
UNIT,4987,57.579,68.41,1193.536,1,0.400000006,LITHIC,3,34.9,34.9
UNIT,4988,57.339,68.172,1193.523,0,0.400000006,LITHIC,3,35.6,26.3
UNIT,4988,57.322,68.142,1193.51,1,0.400000006,LITHIC,3,35.6,26.3
UNIT,4991,57.112,67.919,1193.487,0,0.400000006,LITHIC,3,36.8,23.7
UNIT,4991,57.09,67.885,1193.484,1,0.400000006,LITHIC,3,36.8,23.7
UNIT,4992,57.143,68.638,1193.523,0,0.400000006,LITHIC,3,59.6,64.2
UNIT,4992,57.056,68.642,1193.521,1,0.400000006,LITHIC,3,59.6,64.2
UNIT,4998,57.673,69.684,1193.535,0,0.400000006,BONE,3,,
UNIT,4998,57.672,69.727,1193.53,1,0.400000006,BONE,3,,
UNIT,4999,57.499,69.61,1193.529,1,0.400000006,LITHIC,3,74.1,73.2
UNIT,4999,57.434,69.582,1193.502,0,0.400000006,LITHIC,3,74.1,73.2
UNIT,5031,55.911,61.797,1193.413,0,0.400000006,BONE,3,,
UNIT,5031,55.976,61.804,1193.432,1,0.400000006,BONE,3,,
UNIT,5040,56.374,65.937,1193.449,0,0.400000006,BONE,3,,
UNIT,5040,56.394,65.934,1193.447,1,0.400000006,BONE,3,,
UNIT,5046,57.249,68.659,1193.525,0,0.400000006,LITHIC,3,34.7,20.3
UNIT,5046,57.222,68.639,1193.519,1,0.400000006,LITHIC,3,34.7,20.3
UNIT,5050,57.284,69.605,1193.512,0,0.400000006,LITHIC,3,45.3,22.8
UNIT,5050,57.287,69.568,1193.512,1,0.400000006,LITHIC,3,45.3,22.8
UNIT,5054,56.84,65.878,1193.429,0,0.400000006,LITHIC,3,33.3,21.4
UNIT,5054,56.852,65.859,1193.424,1,0.400000006,LITHIC,3,33.3,21.4
UNIT,5056,55.991,61.652,1193.453,0,0.400000006,LITHIC,3,35.3,19.0
UNIT,5056,56,61.626,1193.451,1,0.400000006,LITHIC,3,35.3,19.0
UNIT,5058,56.022,61.686,1193.414,0,0.400000006,LITHIC,3,37.5,24.2
UNIT,5058,56.041,61.655,1193.409,1,0.400000006,LITHIC,3,37.5,24.2
UNIT,5060,55.886,61.944,1193.456,0,0.400000006,LITHIC,3,43.1,23.1
UNIT,5060,55.926,61.934,1193.449,1,0.400000006,LITHIC,3,43.1,23.1
UNIT,5061,55.778,62.009,1193.45,0,0.400000006,LITHIC,3,50.5,32.1
UNIT,5061,55.811,62.017,1193.452,1,0.400000006,LITHIC,3,50.5,32.1
UNIT,5062,55.704,62.015,1193.433,0,0.400000006,BONE,3,,
UNIT,5062,55.678,61.994,1193.425,1,0.400000006,BONE,3,,
UNIT,5063,55.263,61.864,1193.435,0,0.400000006,LITHIC,3,46.4,31.5
UNIT,5063,55.299,61.854,1193.421,1,0.400000006,LITHIC,3,46.4,31.5
UNIT,5064,55.732,62.369,1193.47,0,0.400000006,BONE,3,,
UNIT,5064,55.727,62.352,1193.467,1,0.400000006,BONE,3,,
UNIT,5068,55.013,64.039,1193.285,0,0.100000001,BONE,3,,
UNIT,5068,55.054,63.999,1193.276,1,0.100000001,BONE,3,,
UNIT,5071,57.371,68.506,1193.518,0,0.400000006,LITHIC,3,59.3,48.8
UNIT,5071,57.38,68.549,1193.514,1,0.400000006,LITHIC,3,59.3,48.8
UNIT,5072,57.39,68.972,1193.51,1,0.400000006,LITHIC,3,56.2,41.8
UNIT,5072,57.366,68.928,1193.51,0,0.400000006,LITHIC,3,56.2,41.8
UNIT,5074,57.131,69.399,1193.504,0,0.400000006,LITHIC,3,49.2,25.6
UNIT,5074,57.165,69.422,1193.509,1,0.400000006,LITHIC,3,49.2,25.6
UNIT,5075,57.146,69.371,1193.5,0,0.400000006,LITHIC,3,49.1,37.7
UNIT,5075,57.194,69.386,1193.5,1,0.400000006,LITHIC,3,49.1,37.7
UNIT,5079,56.458,61.341,1193.43,0,0.100000001,LITHIC,3,36.2,18.9
UNIT,5079,56.452,61.315,1193.439,1,0.100000001,LITHIC,3,36.2,18.9
UNIT,5080,55.996,62.027,1193.473,0,0.100000001,BONE,3,,
UNIT,5080,55.997,62.051,1193.459,1,0.100000001,BONE,3,,
UNIT,5081,57.142,65.135,1193.447,0,0.400000006,LITHIC,3,88.3,35.3
UNIT,5081,57.113,65.055,1193.464,1,0.400000006,LITHIC,3,88.3,35.3
UNIT,5083,57.439,68.303,1193.506,0,0.400000006,LITHIC,3,25.9,27.2
UNIT,5083,57.465,68.283,1193.515,1,0.400000006,LITHIC,3,25.9,27.2
UNIT,5086,57.67,69.514,1193.528,0,0.400000006,BONE,3,,
UNIT,5086,57.707,69.532,1193.53,1,0.400000006,BONE,3,,
UNIT,5087,57.457,69.41,1193.493,0,0.400000006,LITHIC,3,54.8,32.3
UNIT,5087,57.51,69.41,1193.49,1,0.400000006,LITHIC,3,54.8,32.3
UNIT,5089,57.275,69.537,1193.496,0,0.400000006,LITHIC,3,35.2,50.0
UNIT,5089,57.324,69.534,1193.497,1,0.400000006,LITHIC,3,35.2,50.0
UNIT,5090,57.344,69.561,1193.502,1,0.400000006,LITHIC,3,63.2,47.3
UNIT,5090,57.353,69.621,1193.495,0,0.400000006,LITHIC,3,63.2,47.3
UNIT,5115,55.25,66.181,1193.468,0,0,LITHIC,3,92.5,63.6
UNIT,5115,55.287,66.253,1193.448,1,0,LITHIC,3,92.5,63.6
UNIT,5119,56.713,68.064,1193.494,1,0,LITHIC,3,48.9,35.0
UNIT,5119,56.735,68.031,1193.51,0,0,LITHIC,3,48.9,35.0
UNIT,5160,55.243,66.47,1193.409,0,0.100000001,LITHIC,3,45.5,84.2
UNIT,5160,55.179,66.518,1193.415,1,0.100000001,LITHIC,3,45.5,84.2
UNIT,5164,55.669,66.363,1193.465,0,0.100000001,LITHIC,3,43.2,30.6
UNIT,5164,55.658,66.404,1193.45,1,0.100000001,LITHIC,3,43.2,30.6
UNIT,5165,55.791,66.333,1193.445,1,0.100000001,LITHIC,3,38.2,28.2
UNIT,5165,55.794,66.294,1193.452,0,0.100000001,LITHIC,3,38.2,28.2
UNIT,5173,55.643,66.383,1193.433,1,0,LITHIC,3,49.7,29.9
UNIT,5173,55.645,66.339,1193.449,0,0,LITHIC,3,49.7,29.9
UNIT,5184,55.307,66.471,1193.437,0,0,LITHIC,3,84.0,34.2
UNIT,5184,55.258,66.513,1193.434,1,0,LITHIC,3,84.0,34.2
UNIT,5185,57.858,68.526,1193.479,0,0.400000006,LITHIC,3,,
UNIT,5185,57.936,68.581,1193.476,1,0.400000006,LITHIC,3,,
UNIT,5206,55.662,67.371,1193.479,0,0.100000001,BONE,3,,
UNIT,5206,55.639,67.453,1193.49,1,0.100000001,BONE,3,,
UNIT,5220,55.471,66.944,1193.445,0,0,BONE,3,,
UNIT,5220,55.477,66.993,1193.453,1,0,BONE,3,,
UNIT,5221,55.445,67.024,1193.446,0,0,BONE,3,,
UNIT,5221,55.482,67.028,1193.452,1,0,BONE,3,,
UNIT,5225,56.125,68.003,1193.501,1,0,BONE,3,,
UNIT,5225,56.113,67.944,1193.497,0,0,BONE,3,,
UNIT,5244,56.285,68.643,1193.476,1,0,LITHIC,3,38.5,20.2
UNIT,5244,56.319,68.642,1193.478,0,0,LITHIC,3,38.5,20.2
UNIT,5248,56.534,68.316,1193.468,0,0.100000001,LITHIC,3,59.9,40.5
UNIT,5248,56.535,68.366,1193.479,1,0.100000001,LITHIC,3,59.9,40.5
UNIT,5259,56.273,67.196,1193.605,0,0,BONE,3,,
UNIT,5259,56.199,67.237,1193.601,1,0,BONE,3,,
UNIT,5265,56.255,67.31,1193.591,0,0,BONE,3,,
UNIT,5265,56.275,67.273,1193.599,1,0,BONE,3,,
UNIT,5267,56.176,67.469,1193.61,0,0,BONE,3,,
UNIT,5267,56.251,67.446,1193.609,1,0,BONE,3,,
UNIT,5285,56.418,67.68,1193.618,0,0,BONE,3,,
UNIT,5285,56.409,67.621,1193.617,1,0,BONE,3,,
UNIT,5287,56.347,67.673,1193.615,0,0,BONE,3,,
UNIT,5287,56.391,67.665,1193.614,1,0,BONE,3,,
UNIT,5288,56.329,67.369,1193.601,0,0,BONE,3,,
UNIT,5288,56.274,67.338,1193.595,1,0,BONE,3,,
UNIT,5291,55.785,67.561,1193.48,1,0,LITHIC,3,54.9,20.6
UNIT,5291,55.751,67.603,1193.483,0,0,LITHIC,3,54.9,20.6
UNIT,5307,56.979,66.904,1193.623,0,0,BONE,3,,
UNIT,5307,56.955,66.931,1193.616,1,0,BONE,3,,
UNIT,5312,56.858,67.115,1193.616,0,0,LITHIC,3,,
UNIT,5312,56.795,67.131,1193.598,1,0,LITHIC,3,,
UNIT,5317,57.206,66.968,1193.619,0,0,BONE,3,,
UNIT,5317,57.159,66.979,1193.622,1,0,BONE,3,,
UNIT,5328,57.137,67.057,1193.607,0,0,BONE,3,,
UNIT,5328,57.125,67.089,1193.601,1,0,BONE,3,,
UNIT,5350,56.121,67.497,1193.586,0,0.100000001,BONE,3,,
UNIT,5350,56.156,67.49,1193.606,1,0.100000001,BONE,3,,
UNIT,5361,56.454,67.607,1193.615,0,0,LITHIC,3,37.3,20.9
UNIT,5361,56.469,67.576,1193.612,1,0,LITHIC,3,37.3,20.9
UNIT,5369,57.402,67.418,1193.603,0,0,BONE,3,,
UNIT,5369,57.448,67.416,1193.584,1,0,BONE,3,,
UNIT,5370,56.971,67.593,1193.612,1,0,BONE,3,,
UNIT,5370,56.954,67.643,1193.62,0,0,BONE,3,,
UNIT,5384,57.297,67.509,1193.602,0,0,BONE,3,,
UNIT,5384,57.235,67.537,1193.6,1,0,BONE,3,,
UNIT,5387,57.319,67.464,1193.598,0,0,BONE,3,,
UNIT,5387,57.291,67.49,1193.6,1,0,BONE,3,,
UNIT,5389,57.249,67.554,1193.609,0,0,BONE,3,,
UNIT,5389,57.208,67.543,1193.592,1,0,BONE,3,,
UNIT,5392,57.214,67.514,1193.596,0,0,BONE,3,,
UNIT,5392,57.172,67.577,1193.594,1,0,BONE,3,,
UNIT,5393,57.099,67.336,1193.567,0,0,BONE,3,,
UNIT,5393,57.047,67.376,1193.57,1,0,BONE,3,,
UNIT,5399,57.285,67.431,1193.598,0,0,LITHIC,3,57.2,21.4
UNIT,5399,57.25,67.383,1193.59,1,0,LITHIC,3,57.2,21.4
UNIT,5425,57.23,67.261,1193.571,0,0,BONE,3,,
UNIT,5425,57.282,67.29,1193.582,1,0,BONE,3,,
UNIT,5473,56.439,67.528,1193.615,0,0,BONE,3,,
UNIT,5473,56.408,67.497,1193.615,1,0,BONE,3,,
UNIT,5474,56.423,67.664,1193.615,1,0,BONE,3,,
UNIT,5474,56.451,67.654,1193.614,0,0,BONE,3,,
UNIT,5513,57.647,68.869,1193.506,1,0,LITHIC,3,61.1,30.5
UNIT,5513,57.628,68.921,1193.527,0,0,LITHIC,3,61.1,30.5
UNIT,5553,56.658,69.011,1193.525,0,0,LITHIC,3,,
UNIT,5553,56.731,68.997,1193.543,1,0,LITHIC,3,,
UNIT,5573,56.937,68.901,1193.527,0,0,LITHIC,3,82.9,32.6
UNIT,5573,57.014,68.904,1193.512,1,0,LITHIC,3,82.9,32.6
UNIT,5574,56.904,68.947,1193.542,0,0.100000001,LITHIC,3,83.3,42.4
UNIT,5574,56.874,68.996,1193.5,1,0.100000001,LITHIC,3,83.3,42.4
UNIT,5626,56.279,67.875,1193.48,0,0,LITHIC,3,67.3,36.7
UNIT,5626,56.289,67.932,1193.483,1,0,LITHIC,3,67.3,36.7
UNIT,5635,57.863,69.274,1193.515,0,0.400000006,LITHIC,3,49.8,24.4
UNIT,5635,57.843,69.326,1193.526,1,0.400000006,LITHIC,3,49.8,24.4
UNIT,5649,56.758,68.167,1193.501,0,0,BONE,3,,
UNIT,5649,56.704,68.133,1193.507,1,0,BONE,3,,
